Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
48.599999999999994,46,29,0.6304347826086957,17,1378,74958,5,14,0.30434782608695654,0.0,Low,66,High,Medium
50.0,53,34,0.6415094339622641,6,341,166153,9,25,0.4716981132075472,0.76,Medium,80,Low,Low
50.0,91,59,0.6483516483516484,5,559,91159,5,21,0.23076923076923078,0.6896551724137931,Medium,58,High,Low
28.099999999999998,63,2,0.031746031746031744,13,1234,192464,2,1,0.015873015873015872,0.8888888888888888,Medium,89,Low,Medium
36.3,90,15,0.16666666666666666,11,560,81637,7,3,0.03333333333333333,0.8888888888888888,Low,96,Low,Medium
23.4,21,13,0.6190476190476191,14,644,80318,10,1,0.047619047619047616,0.7352941176470589,Medium,62,High,Low
50.0,87,15,0.1724137931034483,17,1815,88030,10,26,0.2988505747126437,0.9090909090909091,High,62,Medium,Low
25.9,14,14,1.0,15,1759,116159,2,7,0.5,0.9090909090909091,Medium,74,High,Medium
50.0,94,92,0.9787234042553191,14,1012,129068,3,18,0.19148936170212766,0.8333333333333334,Medium,91,High,High
26.5,20,3,0.15,13,528,166565,4,5,0.25,0.7916666666666666,Medium,65,Low,High
23.7,31,6,0.1935483870967742,20,1795,148179,9,3,0.0967741935483871,0.9230769230769231,Medium,58,Low,Low
50.0,92,82,0.8913043478260869,13,735,101625,6,33,0.358695652173913,1.0,Low,95,Medium,High
45.9,36,15,0.4166666666666667,17,361,150966,6,13,0.3611111111111111,0.8421052631578947,Low,87,High,High
19.4,19,4,0.21052631578947367,19,1286,165072,8,2,0.10526315789473684,0.875,Low,99,High,High
50.0,70,54,0.7714285714285715,16,878,52678,6,23,0.32857142857142857,0.8421052631578947,Low,59,Medium,High
50.0,52,21,0.40384615384615385,12,981,115192,3,21,0.40384615384615385,0.8947368421052632,High,96,Medium,Low
23.8,25,16,0.64,8,1949,141880,8,5,0.2,0.8,Low,86,Low,Medium
50.0,100,94,0.94,7,1258,98691,8,35,0.35,0.8809523809523809,High,77,High,Low
50.0,89,67,0.7528089887640449,12,1728,152068,6,43,0.48314606741573035,0.8372093023255814,High,62,Medium,Low
50.0,65,51,0.7846153846153846,7,1981,170899,2,30,0.46153846153846156,0.8333333333333334,Low,60,High,High
23.9,30,16,0.5333333333333333,19,613,194485,2,4,0.13333333333333333,0.6,Medium,73,High,Low
26.499999999999996,51,29,0.5686274509803921,12,300,137554,6,2,0.0392156862745098,0.8048780487804879,High,99,High,Low
19.2,23,14,0.6086956521739131,17,802,193883,8,4,0.17391304347826086,0.9761904761904762,Medium,81,Low,High
27.0,14,5,0.35714285714285715,8,514,76887,9,6,0.42857142857142855,0.7837837837837838,High,71,Medium,Medium
23.199999999999996,31,0,0.0,14,1516,99141,9,0,0.0,0.8541666666666666,Low,68,Medium,High
50.0,43,16,0.37209302325581395,8,348,113274,3,15,0.3488372093023256,0.6153846153846154,Low,55,Medium,High
50.0,86,72,0.8372093023255814,18,1962,74147,3,12,0.13953488372093023,0.825,High,90,Low,Low
50.0,84,39,0.4642857142857143,16,795,76869,2,41,0.4880952380952381,0.9629629629629629,High,98,High,Low
24.0,24,3,0.125,9,1128,186996,10,5,0.20833333333333334,1.0,High,76,High,Low
42.4,88,8,0.09090909090909091,7,1957,137860,1,3,0.03409090909090909,0.7777777777777778,High,55,Low,Medium
26.900000000000002,22,3,0.13636363636363635,8,1610,117189,5,4,0.18181818181818182,0.8333333333333334,High,56,High,Low
46.0,69,27,0.391304347826087,12,413,185939,10,7,0.10144927536231885,0.9166666666666666,High,81,Medium,High
20.6,37,8,0.21621621621621623,8,1867,144583,2,1,0.02702702702702703,0.8095238095238095,Low,95,Medium,Medium
18.299999999999997,31,27,0.8709677419354839,11,1242,136473,3,3,0.0967741935483871,0.875,Medium,85,Medium,Low
23.1,21,12,0.5714285714285714,11,1168,85735,2,3,0.14285714285714285,0.9761904761904762,Medium,66,High,Low
50.0,79,36,0.45569620253164556,16,1082,184250,3,39,0.4936708860759494,0.9130434782608695,High,74,High,Medium
32.8,81,76,0.9382716049382716,16,930,156876,6,0,0.0,0.7804878048780488,High,80,Low,Medium
35.2,48,36,0.75,14,1136,186117,9,6,0.125,0.7,High,81,Medium,Low
15.099999999999998,14,3,0.21428571428571427,16,1998,178224,8,0,0.0,0.6428571428571429,Medium,88,Low,Low
50.0,65,62,0.9538461538461539,10,1246,103994,1,22,0.3384615384615385,0.7560975609756098,High,73,Medium,Low
50.0,82,18,0.21951219512195122,8,845,93289,3,20,0.24390243902439024,0.9285714285714286,High,97,Medium,Low
50.0,94,13,0.13829787234042554,18,430,165361,1,24,0.2553191489361702,1.0,High,79,High,Medium
11.4,17,16,0.9411764705882353,18,690,169086,1,1,0.058823529411764705,0.9444444444444444,High,96,Medium,Medium
50.0,88,37,0.42045454545454547,16,1672,197542,6,32,0.36363636363636365,0.9347826086956522,High,72,Medium,High
41.599999999999994,86,28,0.32558139534883723,18,1851,58659,7,6,0.06976744186046512,0.8,Medium,91,High,Medium
16.2,22,3,0.13636363636363635,9,1308,73519,4,1,0.045454545454545456,0.8214285714285714,Low,77,High,High
32.4,25,20,0.8,13,1020,151731,5,10,0.4,0.5384615384615384,Low,78,Low,Medium
50.0,92,56,0.6086956521739131,12,477,52939,4,15,0.16304347826086957,0.7352941176470589,Low,78,Low,Low
40.5,90,39,0.43333333333333335,5,745,85546,9,3,0.03333333333333333,0.2727272727272727,Medium,100,Low,Medium
43.599999999999994,33,24,0.7272727272727273,12,1774,78161,4,15,0.45454545454545453,0.8260869565217391,Low,89,Low,Low
14.4,12,8,0.6666666666666666,9,1306,151614,4,0,0.0,0.8780487804878049,High,76,Low,Medium
50.0,82,78,0.9512195121951219,6,231,63444,4,18,0.21951219512195122,1.0,Low,96,Medium,Medium
50.0,88,16,0.18181818181818182,16,1880,161765,3,41,0.4659090909090909,0.9166666666666666,High,74,Low,Medium
50.0,65,35,0.5384615384615384,15,1867,145392,8,15,0.23076923076923078,0.7333333333333333,Medium,53,Low,High
50.0,60,5,0.08333333333333333,8,559,76572,6,22,0.36666666666666664,0.0,High,82,High,Low
26.6,34,2,0.058823529411764705,6,834,147996,10,5,0.14705882352941177,1.0,High,78,High,Medium
50.0,50,31,0.62,15,1144,132754,2,22,0.44,0.16666666666666666,Low,83,Medium,Medium
36.4,41,1,0.024390243902439025,13,1604,90382,10,8,0.1951219512195122,0.6923076923076923,Low,62,Low,Medium
30.299999999999997,18,15,0.8333333333333334,10,775,147050,3,9,0.5,0.8214285714285714,Medium,58,Low,Medium
50.0,85,27,0.3176470588235294,11,1763,91797,5,19,0.2235294117647059,0.8518518518518519,High,77,High,High
47.800000000000004,39,35,0.8974358974358975,18,1610,194043,4,12,0.3076923076923077,0.25,Medium,67,Medium,High
34.2,21,19,0.9047619047619048,19,1591,139283,8,10,0.47619047619047616,0.0,High,88,Medium,High
40.4,58,46,0.7931034482758621,20,714,147449,2,4,0.06896551724137931,0.7560975609756098,Medium,65,High,Medium
23.1,17,17,1.0,5,1758,172667,4,2,0.11764705882352941,0.926829268292683,High,55,Low,Medium
50.0,73,69,0.9452054794520548,14,1899,118600,2,14,0.1917808219178082,1.0,Low,80,Medium,High
50.0,67,56,0.835820895522388,16,932,157703,6,31,0.4626865671641791,0.9047619047619048,Medium,94,High,Low
50.0,94,89,0.9468085106382979,14,1052,103677,2,11,0.11702127659574468,0.9,High,53,Low,High
25.6,34,0,0.0,5,1404,115422,3,1,0.029411764705882353,0.7368421052631579,Low,68,High,Low
42.8,43,19,0.4418604651162791,8,317,169016,4,11,0.2558139534883721,0.7142857142857143,High,53,High,Medium
50.0,54,49,0.9074074074074074,11,667,127869,8,24,0.4444444444444444,1.0,Medium,74,Low,High
50.0,71,59,0.8309859154929577,7,1249,190601,4,20,0.28169014084507044,0.8285714285714286,Medium,94,Medium,High
33.3,30,1,0.03333333333333333,13,957,71121,9,11,0.36666666666666664,0.8695652173913043,High,81,High,High
27.999999999999996,46,0,0.0,6,502,110689,2,2,0.043478260869565216,0.7647058823529411,Medium,64,High,Low
15.2,12,12,1.0,15,438,179622,7,1,0.08333333333333333,0.875,Low,67,High,Low
50.0,42,38,0.9047619047619048,17,645,90858,6,20,0.47619047619047616,0.7083333333333334,Medium,92,High,High
50.0,69,15,0.21739130434782608,20,885,190077,6,15,0.21739130434782608,0.0,Medium,83,Medium,Medium
35.0,85,73,0.8588235294117647,7,1773,190116,2,3,0.03529411764705882,0.6,Medium,90,High,Low
27.3,32,17,0.53125,17,636,53623,9,1,0.03125,0.2,Medium,69,Medium,High
50.0,87,55,0.632183908045977,14,1868,193752,4,20,0.22988505747126436,0.6086956521739131,Low,79,High,Medium
22.1,11,4,0.36363636363636365,10,1514,196884,6,5,0.45454545454545453,0.925,High,66,Low,Medium
25.4,40,25,0.625,12,1918,60165,10,0,0.0,0.625,Medium,73,High,Medium
24.8,15,5,0.3333333333333333,16,1807,103616,5,6,0.4,0.96,Medium,71,High,Low
50.0,100,59,0.59,19,1358,149774,10,38,0.38,0.7941176470588235,High,53,Medium,High
50.0,96,60,0.625,20,1311,195496,3,10,0.10416666666666667,1.0,Medium,53,Medium,Low
21.6,15,10,0.6666666666666666,12,1584,122381,7,2,0.13333333333333333,0.9375,Low,52,Low,Medium
25.6,40,0,0.0,17,1957,63460,3,6,0.15,1.0,Medium,87,Medium,Medium
50.0,58,29,0.5,18,759,197703,2,17,0.29310344827586204,0.98,Low,77,Low,Low
19.1,10,6,0.6,7,1764,85472,8,4,0.4,0.9285714285714286,Low,82,High,Medium
37.7,37,12,0.32432432432432434,15,1684,188273,5,13,0.35135135135135137,0.8709677419354839,Medium,92,Low,Medium
50.0,54,38,0.7037037037037037,19,795,70143,2,24,0.4444444444444444,1.0,High,59,High,Low
40.0,46,4,0.08695652173913043,10,1120,120390,7,9,0.1956521739130435,0.8387096774193549,High,79,High,High
40.099999999999994,57,8,0.14035087719298245,20,1278,73715,5,8,0.14035087719298245,0.8181818181818182,Low,85,High,High
50.0,69,7,0.10144927536231885,18,591,142020,6,13,0.18840579710144928,0.5,Low,63,High,Medium
24.7,30,15,0.5,5,1972,189954,1,6,0.2,0.7872340425531915,High,94,Low,Low
50.0,97,42,0.4329896907216495,9,584,69685,8,27,0.27835051546391754,0.6666666666666666,Low,90,High,High
50.0,42,9,0.21428571428571427,13,1367,95238,2,19,0.4523809523809524,0.7058823529411765,High,79,High,Medium
23.1,45,32,0.7111111111111111,5,1189,167068,8,0,0.0,0.975,High,62,Medium,Low
50.0,70,27,0.38571428571428573,10,1840,125652,5,18,0.2571428571428571,0.92,Low,51,Low,Low
50.0,54,15,0.2777777777777778,8,1472,144978,9,22,0.4074074074074074,0.7307692307692307,Low,55,Medium,Low
34.099999999999994,41,33,0.8048780487804879,10,889,101574,7,4,0.0975609756097561,0.8620689655172413,High,66,High,High
14.0,14,9,0.6428571428571429,12,927,97077,5,2,0.14285714285714285,0.7916666666666666,High,96,High,Low
44.099999999999994,66,9,0.13636363636363635,5,401,77753,5,7,0.10606060606060606,0.9,High,61,Low,Medium
31.8,42,27,0.6428571428571429,16,336,190852,4,8,0.19047619047619047,0.9791666666666666,High,89,Medium,Low
50.0,89,81,0.9101123595505618,10,1166,65642,7,32,0.3595505617977528,0.875,High,93,Low,Low
45.2,38,36,0.9473684210526315,18,1276,143183,6,10,0.2631578947368421,0.875,High,56,High,High
50.0,85,5,0.058823529411764705,6,1069,50304,5,35,0.4117647058823529,0.9166666666666666,High,58,Medium,High
45.2,44,32,0.7272727272727273,7,576,121833,4,9,0.20454545454545456,0.9565217391304348,Medium,50,Medium,High
39.599999999999994,36,6,0.16666666666666666,14,1315,160356,6,9,0.25,0.6538461538461539,Low,61,High,Low
49.7,95,66,0.6947368421052632,8,417,120736,10,8,0.08421052631578947,0.14285714285714285,Medium,99,Medium,High
50.0,44,17,0.38636363636363635,14,1336,193792,3,20,0.45454545454545453,0.7,Low,60,Low,Medium
50.0,94,66,0.7021276595744681,11,1386,93191,7,37,0.39361702127659576,0.6111111111111112,High,71,High,Medium
26.299999999999997,54,25,0.46296296296296297,15,1468,138152,7,1,0.018518518518518517,0.6818181818181818,Medium,77,High,Low
50.0,90,7,0.07777777777777778,10,1785,158627,9,36,0.4,0.696969696969697,Medium,57,Medium,High
50.0,76,45,0.5921052631578947,11,940,103583,4,26,0.34210526315789475,0.7,High,94,Low,Low
14.700000000000001,22,13,0.5909090909090909,7,848,106284,2,2,0.09090909090909091,0.42857142857142855,Low,97,High,Medium
50.0,91,46,0.5054945054945055,5,1573,55390,5,14,0.15384615384615385,0.8095238095238095,High,76,High,Medium
45.2,33,29,0.8787878787878788,7,728,97563,7,10,0.30303030303030304,0.7,Medium,56,Medium,High
50.0,64,58,0.90625,16,902,166398,2,18,0.28125,1.0,Medium,84,High,Low
37.0,52,48,0.9230769230769231,13,1421,127331,1,7,0.1346153846153846,0.7333333333333333,High,58,Low,Medium
40.599999999999994,78,22,0.28205128205128205,19,1970,116157,8,6,0.07692307692307693,0.8461538461538461,Medium,79,Low,Low
18.4,20,0,0.0,6,331,197130,9,2,0.1,0.5,Low,78,Medium,High
37.699999999999996,81,52,0.6419753086419753,8,985,64047,10,3,0.037037037037037035,0.8823529411764706,Medium,83,High,Medium
50.0,89,38,0.42696629213483145,16,1244,193320,8,12,0.1348314606741573,0.6521739130434783,Low,83,Medium,Low
24.7,39,11,0.28205128205128205,14,1663,170213,7,0,0.0,0.09090909090909091,Medium,100,Medium,High
50.0,99,56,0.5656565656565656,12,1751,106119,6,25,0.25252525252525254,0.7368421052631579,Medium,51,Medium,High
18.2,23,8,0.34782608695652173,15,1615,148760,5,2,0.08695652173913043,0.6896551724137931,Medium,96,Low,Medium
34.7,73,49,0.6712328767123288,5,1362,145121,6,4,0.0547945205479452,0.9487179487179487,Low,76,Medium,High
27.4,29,6,0.20689655172413793,7,1072,85325,7,6,0.20689655172413793,0.7666666666666667,Medium,79,High,Medium
50.0,75,56,0.7466666666666667,14,1914,109934,6,28,0.37333333333333335,0.14285714285714285,High,83,Medium,High
11.599999999999998,24,9,0.375,15,668,65882,4,2,0.08333333333333333,0.8181818181818182,Low,98,Medium,Low
19.6,13,2,0.15384615384615385,7,1316,116303,4,3,0.23076923076923078,0.9361702127659575,Low,74,High,Low
50.0,94,65,0.6914893617021277,7,1302,147329,9,23,0.24468085106382978,0.7307692307692307,High,98,High,Low
26.099999999999998,33,5,0.15151515151515152,18,1414,51595,3,6,0.18181818181818182,1.0,Medium,79,High,High
50.0,54,5,0.09259259259259259,20,1655,171188,8,22,0.4074074074074074,0.55,Medium,65,High,High
46.8,33,14,0.42424242424242425,9,505,87833,10,14,0.42424242424242425,0.7272727272727273,Low,73,Medium,High
29.4,23,10,0.43478260869565216,7,1194,165446,7,5,0.21739130434782608,0.7419354838709677,High,50,Low,Medium
50.0,76,59,0.7763157894736842,16,1677,171372,8,18,0.23684210526315788,0.7272727272727273,Medium,61,High,Low
28.4,26,19,0.7307692307692307,9,1394,138125,4,6,0.23076923076923078,0.8333333333333334,High,62,Low,Low
33.3,29,27,0.9310344827586207,7,962,138359,7,10,0.3448275862068966,0.8709677419354839,Low,77,Low,Medium
50.0,80,74,0.925,17,1679,188845,10,17,0.2125,0.9591836734693877,Medium,77,Low,Medium
50.0,96,32,0.3333333333333333,14,1952,190179,1,21,0.21875,0.696969696969697,Low,89,High,High
17.299999999999997,17,9,0.5294117647058824,9,294,128206,6,0,0.0,0.0,Low,74,High,Medium
50.0,92,1,0.010869565217391304,19,1783,95589,1,44,0.4782608695652174,0.18181818181818182,High,51,Low,Medium
50.0,80,14,0.175,6,1735,111771,7,36,0.45,0.0,High,77,Low,High
46.49999999999999,57,24,0.42105263157894735,6,1759,179144,10,9,0.15789473684210525,0.14285714285714285,Medium,53,High,Medium
30.999999999999996,41,17,0.4146341463414634,9,1908,75693,4,4,0.0975609756097561,1.0,Low,59,Medium,Low
41.4,41,31,0.7560975609756098,12,339,191068,5,13,0.3170731707317073,0.6470588235294118,Medium,82,Medium,Low
31.5,24,6,0.25,8,1073,104543,7,9,0.375,0.9130434782608695,Medium,91,Low,High
28.9,36,11,0.3055555555555556,15,415,166372,5,8,0.2222222222222222,0.975,Low,97,Low,High
25.400000000000002,32,25,0.78125,18,497,183260,10,3,0.09375,0.9411764705882353,Medium,81,Medium,High
50.0,75,34,0.4533333333333333,13,1990,80031,8,15,0.2,0.8048780487804879,Medium,60,Low,High
50.0,61,13,0.21311475409836064,10,1964,129850,3,18,0.29508196721311475,0.5789473684210527,Low,93,Medium,Medium
50.0,68,58,0.8529411764705882,6,614,181859,4,23,0.3382352941176471,0.4444444444444444,High,56,Medium,Low
50.0,75,41,0.5466666666666666,9,1575,115384,5,26,0.3466666666666667,0.9375,Medium,71,High,Low
50.0,63,13,0.20634920634920634,6,1438,118758,3,25,0.3968253968253968,0.868421052631579,High,70,High,High
50.0,75,0,0.0,9,1280,187062,10,19,0.25333333333333335,0.8333333333333334,Low,55,High,High
26.799999999999997,41,30,0.7317073170731707,14,1694,53134,10,3,0.07317073170731707,0.9090909090909091,Low,60,Low,High
50.0,97,67,0.6907216494845361,13,1962,59664,6,32,0.32989690721649484,0.8333333333333334,Low,67,Low,Medium
50.0,98,13,0.1326530612244898,18,314,60838,3,37,0.37755102040816324,0.5,Medium,80,Medium,High
50.0,69,50,0.7246376811594203,18,409,94430,7,22,0.3188405797101449,0.8571428571428571,Medium,62,High,High
42.39999999999999,67,24,0.3582089552238806,11,906,192866,9,8,0.11940298507462686,0.8378378378378378,Low,81,High,Low
50.0,74,26,0.35135135135135137,11,1075,175375,9,35,0.47297297297297297,0.9333333333333333,Low,70,High,Low
42.49999999999999,82,72,0.8780487804878049,12,399,125069,3,6,0.07317073170731707,0.8478260869565217,High,83,Low,High
27.4,50,10,0.2,8,883,175397,6,2,0.04,1.0,Medium,63,Medium,Medium
33.8,39,32,0.8205128205128205,5,1572,167014,1,12,0.3076923076923077,0.875,High,82,Medium,Low
43.300000000000004,34,22,0.6470588235294118,16,683,198177,7,13,0.38235294117647056,0.9148936170212766,High,57,High,High
21.9,18,14,0.7777777777777778,17,646,105605,10,8,0.4444444444444444,0.7142857142857143,High,100,High,Medium
50.0,60,1,0.016666666666666666,18,684,132536,10,27,0.45,0.825,Low,81,Medium,Medium
27.799999999999997,18,12,0.6666666666666666,17,1363,88491,7,4,0.2222222222222222,0.1111111111111111,High,58,Low,High
35.4,68,6,0.08823529411764706,19,1049,137073,7,4,0.058823529411764705,0.8571428571428571,Medium,80,Medium,High
32.8,32,9,0.28125,17,1423,174522,3,8,0.25,0.8775510204081632,Medium,69,Low,Medium
50.0,98,86,0.8775510204081632,18,1238,107994,5,27,0.2755102040816326,0.64,Low,90,Medium,Medium
48.3,47,28,0.5957446808510638,18,381,106763,3,15,0.3191489361702128,0.8529411764705882,High,74,Medium,Low
50.0,87,14,0.16091954022988506,19,966,189167,7,10,0.11494252873563218,0.85,High,79,Low,Low
50.0,44,10,0.22727272727272727,13,1447,157705,8,12,0.2727272727272727,0.6875,High,52,Medium,High
50.0,61,10,0.16393442622950818,14,1624,156618,9,28,0.45901639344262296,0.8372093023255814,Low,89,High,Medium
46.800000000000004,44,27,0.6136363636363636,18,1048,109012,3,10,0.22727272727272727,0.75,High,57,Medium,High
50.0,77,22,0.2857142857142857,18,1820,185230,2,29,0.37662337662337664,0.25,Medium,95,Medium,Low
21.8,30,7,0.23333333333333334,9,1897,199327,1,2,0.06666666666666667,0.5,Low,91,Low,Medium
32.4,26,8,0.3076923076923077,19,531,137554,5,8,0.3076923076923077,0.5333333333333333,High,62,Medium,Medium
18.799999999999997,12,12,1.0,17,1240,71825,9,3,0.25,0.8235294117647058,High,54,Medium,Medium
50.0,68,16,0.23529411764705882,6,953,157433,5,33,0.4852941176470588,0.9318181818181818,Medium,86,Medium,Low
50.0,72,66,0.9166666666666666,14,1759,135967,4,24,0.3333333333333333,0.6774193548387096,High,84,Low,Low
26.599999999999998,18,11,0.6111111111111112,16,934,173535,9,6,0.3333333333333333,0.6111111111111112,Medium,74,High,Medium
50.0,75,42,0.56,20,1496,79099,5,28,0.37333333333333335,0.2857142857142857,Medium,81,Low,Medium
50.0,92,84,0.9130434782608695,5,1368,173497,2,29,0.31521739130434784,0.7872340425531915,High,52,Low,Low
18.3,35,33,0.9428571428571428,13,308,143090,3,0,0.0,0.8333333333333334,High,86,High,Medium
23.700000000000003,37,1,0.02702702702702703,8,1326,165968,5,1,0.02702702702702703,0.7428571428571429,High,92,Low,Low
40.599999999999994,83,75,0.9036144578313253,7,802,123367,7,1,0.012048192771084338,0.5789473684210527,Medium,74,Low,High
29.6,27,4,0.14814814814814814,16,1775,59627,1,5,0.18518518518518517,0.84,Low,55,High,Low
50.0,56,52,0.9285714285714286,14,1818,166980,1,24,0.42857142857142855,0.8387096774193549,Medium,89,High,High
50.0,98,80,0.8163265306122449,17,1423,184413,7,42,0.42857142857142855,0.8666666666666667,Medium,56,High,Medium
50.0,80,74,0.925,17,1616,168373,7,24,0.3,1.0,Low,57,High,Medium
24.299999999999997,43,28,0.6511627906976745,18,1288,125096,9,0,0.0,0.7878787878787878,Medium,83,Medium,Medium
50.0,73,65,0.8904109589041096,12,1597,116289,10,29,0.3972602739726027,0.6363636363636364,Medium,81,Medium,Low
50.0,47,7,0.14893617021276595,12,1622,110362,6,19,0.40425531914893614,0.6666666666666666,Low,54,High,High
23.200000000000003,13,8,0.6153846153846154,12,1510,86841,6,3,0.23076923076923078,0.8260869565217391,Low,56,High,Low
50.0,50,48,0.96,5,288,92752,5,21,0.42,0.7222222222222222,Medium,86,Low,High
19.3,35,21,0.6,7,779,66227,1,1,0.02857142857142857,0.9090909090909091,Medium,96,Medium,High
50.0,94,68,0.723404255319149,15,279,146384,2,18,0.19148936170212766,0.42857142857142855,Medium,73,High,Low
50.0,73,2,0.0273972602739726,17,781,83206,5,19,0.2602739726027397,0.6666666666666666,High,66,Medium,Medium
43.699999999999996,82,60,0.7317073170731707,17,1450,177015,10,5,0.06097560975609756,0.9705882352941176,Low,62,Medium,Medium
33.099999999999994,23,23,1.0,16,461,109438,8,10,0.43478260869565216,0.5263157894736842,High,84,Low,Low
